"","Year","Variable","Val","Loc","N"
"425",2000,"OISST_HW_intensity_max_relThresh",0.8124,"NYB",NA
"426",2001,"OISST_HW_intensity_max_relThresh",0.771533333333333,"NYB",NA
"427",2002,"OISST_HW_intensity_max_relThresh",0.845,"NYB",NA
"428",2003,"OISST_HW_intensity_max_relThresh",0.4659,"NYB",NA
"429",2004,"OISST_HW_intensity_max_relThresh",NA,"NYB",NA
"430",2005,"OISST_HW_intensity_max_relThresh",1.0665,"NYB",NA
"431",2006,"OISST_HW_intensity_max_relThresh",1.07526666666667,"NYB",NA
"432",2007,"OISST_HW_intensity_max_relThresh",0.71225,"NYB",NA
"433",2008,"OISST_HW_intensity_max_relThresh",0.61035,"NYB",NA
"434",2009,"OISST_HW_intensity_max_relThresh",1.105,"NYB",NA
"435",2010,"OISST_HW_intensity_max_relThresh",1.09632,"NYB",NA
"436",2011,"OISST_HW_intensity_max_relThresh",1.9257,"NYB",NA
"437",2012,"OISST_HW_intensity_max_relThresh",1.493875,"NYB",NA
"438",2013,"OISST_HW_intensity_max_relThresh",1.1306,"NYB",NA
"439",2014,"OISST_HW_intensity_max_relThresh",1.0094,"NYB",NA
"440",2015,"OISST_HW_intensity_max_relThresh",1.71456,"NYB",NA
"441",2016,"OISST_HW_intensity_max_relThresh",1.11562222222222,"NYB",NA
"442",2017,"OISST_HW_intensity_max_relThresh",1.123675,"NYB",NA
"443",2018,"OISST_HW_intensity_max_relThresh",1.946975,"NYB",NA
"444",2019,"OISST_HW_intensity_max_relThresh",1.067475,"NYB",NA
"445",2020,"OISST_HW_intensity_max_relThresh",0.9194,"NYB",NA
"446",2021,"OISST_HW_intensity_max_relThresh",0.973522222222222,"NYB",NA
"447",2022,"OISST_HW_intensity_max_relThresh",0.991875,"NYB",NA
"448",2023,"OISST_HW_intensity_max_relThresh",1.36825,"NYB",NA
"449",2024,"OISST_HW_intensity_max_relThresh",0.972271428571429,"NYB",NA
"450",2025,"OISST_HW_intensity_max_relThresh",1.049,"NYB",NA
"451",1981,"OISST_HW_intensity_var_relThresh",NA,"NYB",NA
"452",1982,"OISST_HW_intensity_var_relThresh",NA,"NYB",NA
"453",1983,"OISST_HW_intensity_var_relThresh",0.32415,"NYB",NA
"454",1984,"OISST_HW_intensity_var_relThresh",0.2083,"NYB",NA
"455",1985,"OISST_HW_intensity_var_relThresh",0.26085,"NYB",NA
"456",1986,"OISST_HW_intensity_var_relThresh",0.1016,"NYB",NA
"457",1987,"OISST_HW_intensity_var_relThresh",NA,"NYB",NA
"458",1988,"OISST_HW_intensity_var_relThresh",0.3081,"NYB",NA
"459",1989,"OISST_HW_intensity_var_relThresh",0.2407,"NYB",NA
"460",1990,"OISST_HW_intensity_var_relThresh",0.212766666666667,"NYB",NA
"461",1991,"OISST_HW_intensity_var_relThresh",0.2117,"NYB",NA
"462",1992,"OISST_HW_intensity_var_relThresh",NA,"NYB",NA
"463",1993,"OISST_HW_intensity_var_relThresh",0.14985,"NYB",NA
"464",1994,"OISST_HW_intensity_var_relThresh",0.19665,"NYB",NA
"465",1995,"OISST_HW_intensity_var_relThresh",0.1135,"NYB",NA
"466",1996,"OISST_HW_intensity_var_relThresh",NA,"NYB",NA
"467",1997,"OISST_HW_intensity_var_relThresh",NA,"NYB",NA
"468",1998,"OISST_HW_intensity_var_relThresh",NA,"NYB",NA
"469",1999,"OISST_HW_intensity_var_relThresh",0.2368,"NYB",NA
"470",2000,"OISST_HW_intensity_var_relThresh",0.27145,"NYB",NA
"471",2001,"OISST_HW_intensity_var_relThresh",0.229633333333333,"NYB",NA
"472",2002,"OISST_HW_intensity_var_relThresh",0.22322,"NYB",NA
"473",2003,"OISST_HW_intensity_var_relThresh",0.1675,"NYB",NA
"474",2004,"OISST_HW_intensity_var_relThresh",NA,"NYB",NA
"475",2005,"OISST_HW_intensity_var_relThresh",0.30935,"NYB",NA
"476",2006,"OISST_HW_intensity_var_relThresh",0.295166666666667,"NYB",NA
"477",2007,"OISST_HW_intensity_var_relThresh",0.2059,"NYB",NA
"478",2008,"OISST_HW_intensity_var_relThresh",0.23405,"NYB",NA
"479",2009,"OISST_HW_intensity_var_relThresh",0.319966666666667,"NYB",NA
"480",2010,"OISST_HW_intensity_var_relThresh",0.33056,"NYB",NA
"481",2011,"OISST_HW_intensity_var_relThresh",0.47834,"NYB",NA
"482",2012,"OISST_HW_intensity_var_relThresh",0.3686,"NYB",NA
"483",2013,"OISST_HW_intensity_var_relThresh",0.340025,"NYB",NA
"484",2014,"OISST_HW_intensity_var_relThresh",0.2736,"NYB",NA
"485",2015,"OISST_HW_intensity_var_relThresh",0.55272,"NYB",NA
"486",2016,"OISST_HW_intensity_var_relThresh",0.318311111111111,"NYB",NA
"487",2017,"OISST_HW_intensity_var_relThresh",0.347725,"NYB",NA
"488",2018,"OISST_HW_intensity_var_relThresh",0.622175,"NYB",NA
"489",2019,"OISST_HW_intensity_var_relThresh",0.331625,"NYB",NA
"490",2020,"OISST_HW_intensity_var_relThresh",0.24805,"NYB",NA
"491",2021,"OISST_HW_intensity_var_relThresh",0.254933333333333,"NYB",NA
"492",2022,"OISST_HW_intensity_var_relThresh",0.2774125,"NYB",NA
"493",2023,"OISST_HW_intensity_var_relThresh",0.37375,"NYB",NA
"494",2024,"OISST_HW_intensity_var_relThresh",0.313257142857143,"NYB",NA
"495",2025,"OISST_HW_intensity_var_relThresh",0.325,"NYB",NA
"496",1981,"OISST_HW_intensity_cumulative_relThresh",NA,"NYB",NA
"497",1982,"OISST_HW_intensity_cumulative_relThresh",NA,"NYB",NA
"498",1983,"OISST_HW_intensity_cumulative_relThresh",2.5206,"NYB",NA
"499",1984,"OISST_HW_intensity_cumulative_relThresh",5.2098,"NYB",NA
"500",1985,"OISST_HW_intensity_cumulative_relThresh",12.76055,"NYB",NA
"501",1986,"OISST_HW_intensity_cumulative_relThresh",2.1925,"NYB",NA
"502",1987,"OISST_HW_intensity_cumulative_relThresh",NA,"NYB",NA
"503",1988,"OISST_HW_intensity_cumulative_relThresh",5.1899,"NYB",NA
"504",1989,"OISST_HW_intensity_cumulative_relThresh",3.2074,"NYB",NA
"505",1990,"OISST_HW_intensity_cumulative_relThresh",2.54263333333333,"NYB",NA
"506",1991,"OISST_HW_intensity_cumulative_relThresh",4.9317,"NYB",NA
"507",1992,"OISST_HW_intensity_cumulative_relThresh",NA,"NYB",NA
"508",1993,"OISST_HW_intensity_cumulative_relThresh",3.4405,"NYB",NA
"509",1994,"OISST_HW_intensity_cumulative_relThresh",4.90035,"NYB",NA
"510",1995,"OISST_HW_intensity_cumulative_relThresh",1.1658,"NYB",NA
"511",1996,"OISST_HW_intensity_cumulative_relThresh",NA,"NYB",NA
"512",1997,"OISST_HW_intensity_cumulative_relThresh",NA,"NYB",NA
"513",1998,"OISST_HW_intensity_cumulative_relThresh",NA,"NYB",NA
"514",1999,"OISST_HW_intensity_cumulative_relThresh",5.4693,"NYB",NA
"515",2000,"OISST_HW_intensity_cumulative_relThresh",4.7379,"NYB",NA
"516",2001,"OISST_HW_intensity_cumulative_relThresh",3.71883333333333,"NYB",NA
"517",2002,"OISST_HW_intensity_cumulative_relThresh",6.9471,"NYB",NA
"518",2003,"OISST_HW_intensity_cumulative_relThresh",1.6549,"NYB",NA
"519",2004,"OISST_HW_intensity_cumulative_relThresh",NA,"NYB",NA
"520",2005,"OISST_HW_intensity_cumulative_relThresh",7.6311,"NYB",NA
"521",2006,"OISST_HW_intensity_cumulative_relThresh",12.0621666666667,"NYB",NA
"522",2007,"OISST_HW_intensity_cumulative_relThresh",3.06865,"NYB",NA
"523",2008,"OISST_HW_intensity_cumulative_relThresh",2.4292,"NYB",NA
"524",2009,"OISST_HW_intensity_cumulative_relThresh",9.83833333333333,"NYB",NA
"525",2010,"OISST_HW_intensity_cumulative_relThresh",12.83458,"NYB",NA
"526",2011,"OISST_HW_intensity_cumulative_relThresh",49.9322,"NYB",NA
"527",2012,"OISST_HW_intensity_cumulative_relThresh",24.1474,"NYB",NA
"528",2013,"OISST_HW_intensity_cumulative_relThresh",15.5107,"NYB",NA
"529",2014,"OISST_HW_intensity_cumulative_relThresh",20.7584666666667,"NYB",NA
"530",2015,"OISST_HW_intensity_cumulative_relThresh",39.38476,"NYB",NA
"531",2016,"OISST_HW_intensity_cumulative_relThresh",11.4989888888889,"NYB",NA
"532",2017,"OISST_HW_intensity_cumulative_relThresh",13.681325,"NYB",NA
"533",2018,"OISST_HW_intensity_cumulative_relThresh",13.829775,"NYB",NA
"534",2019,"OISST_HW_intensity_cumulative_relThresh",6.8154625,"NYB",NA
"535",2020,"OISST_HW_intensity_cumulative_relThresh",9.4948,"NYB",NA
"536",2021,"OISST_HW_intensity_cumulative_relThresh",15.5651111111111,"NYB",NA
"537",2022,"OISST_HW_intensity_cumulative_relThresh",15.1503375,"NYB",NA
"538",2023,"OISST_HW_intensity_cumulative_relThresh",36.914825,"NYB",NA
"539",2024,"OISST_HW_intensity_cumulative_relThresh",7.56744285714286,"NYB",NA
"540",2025,"OISST_HW_intensity_cumulative_relThresh",9.8264,"NYB",NA
"541",1981,"OISST_HW_intensity_mean_abs",NA,"NYB",NA
"542",1982,"OISST_HW_intensity_mean_abs",NA,"NYB",NA
"543",1983,"OISST_HW_intensity_mean_abs",9.77545,"NYB",NA
"544",1984,"OISST_HW_intensity_mean_abs",17.8379333333333,"NYB",NA
"545",1985,"OISST_HW_intensity_mean_abs",11.87075,"NYB",NA
"546",1986,"OISST_HW_intensity_mean_abs",8.7831,"NYB",NA
"547",1987,"OISST_HW_intensity_mean_abs",NA,"NYB",NA
"548",1988,"OISST_HW_intensity_mean_abs",24.9126,"NYB",NA
"549",1989,"OISST_HW_intensity_mean_abs",22.3725,"NYB",NA
"550",1990,"OISST_HW_intensity_mean_abs",12.9371,"NYB",NA
"551",1991,"OISST_HW_intensity_mean_abs",15.37585,"NYB",NA
"552",1992,"OISST_HW_intensity_mean_abs",NA,"NYB",NA
"553",1993,"OISST_HW_intensity_mean_abs",23.47395,"NYB",NA
"554",1994,"OISST_HW_intensity_mean_abs",22.1494,"NYB",NA
"555",1995,"OISST_HW_intensity_mean_abs",8.8808,"NYB",NA
"556",1996,"OISST_HW_intensity_mean_abs",NA,"NYB",NA
"557",1997,"OISST_HW_intensity_mean_abs",NA,"NYB",NA
"558",1998,"OISST_HW_intensity_mean_abs",NA,"NYB",NA
"559",1999,"OISST_HW_intensity_mean_abs",19.8241666666667,"NYB",NA
"560",2000,"OISST_HW_intensity_mean_abs",10.72225,"NYB",NA
"561",2001,"OISST_HW_intensity_mean_abs",19.4169666666667,"NYB",NA
"562",2002,"OISST_HW_intensity_mean_abs",14.75218,"NYB",NA
"563",2003,"OISST_HW_intensity_mean_abs",21.2133,"NYB",NA
"564",2004,"OISST_HW_intensity_mean_abs",NA,"NYB",NA
"565",2005,"OISST_HW_intensity_mean_abs",23.59965,"NYB",NA
"566",2006,"OISST_HW_intensity_mean_abs",17.6686,"NYB",NA
"567",2007,"OISST_HW_intensity_mean_abs",22.6066,"NYB",NA
"568",2008,"OISST_HW_intensity_mean_abs",21.52415,"NYB",NA
"569",2009,"OISST_HW_intensity_mean_abs",20.4180333333333,"NYB",NA
"570",2010,"OISST_HW_intensity_mean_abs",16.04226,"NYB",NA
"571",2011,"OISST_HW_intensity_mean_abs",19.0708,"NYB",NA
"572",2012,"OISST_HW_intensity_mean_abs",20.951625,"NYB",NA
"573",2013,"OISST_HW_intensity_mean_abs",17.3996,"NYB",NA
"574",2014,"OISST_HW_intensity_mean_abs",16.6504,"NYB",NA
"575",2015,"OISST_HW_intensity_mean_abs",17.49016,"NYB",NA
"576",2016,"OISST_HW_intensity_mean_abs",19.1558222222222,"NYB",NA
"577",2017,"OISST_HW_intensity_mean_abs",17.774,"NYB",NA
"578",2018,"OISST_HW_intensity_mean_abs",23.464125,"NYB",NA
"579",2019,"OISST_HW_intensity_mean_abs",20.1803875,"NYB",NA
"580",2020,"OISST_HW_intensity_mean_abs",18.4252875,"NYB",NA
"581",2021,"OISST_HW_intensity_mean_abs",15.5083888888889,"NYB",NA
"582",2022,"OISST_HW_intensity_mean_abs",15.88325,"NYB",NA
"583",2023,"OISST_HW_intensity_mean_abs",17.700925,"NYB",NA
"584",2024,"OISST_HW_intensity_mean_abs",20.8370428571429,"NYB",NA
"585",2025,"OISST_HW_intensity_mean_abs",22.78205,"NYB",NA
"586",1981,"OISST_HW_intensity_max_abs",NA,"NYB",NA
"587",1982,"OISST_HW_intensity_max_abs",NA,"NYB",NA
"588",1983,"OISST_HW_intensity_max_abs",10.118,"NYB",NA
"589",1984,"OISST_HW_intensity_max_abs",18.4434666666667,"NYB",NA
"590",1985,"OISST_HW_intensity_max_abs",12.92505,"NYB",NA
"591",1986,"OISST_HW_intensity_max_abs",8.9939,"NYB",NA
"592",1987,"OISST_HW_intensity_max_abs",NA,"NYB",NA
"593",1988,"OISST_HW_intensity_max_abs",25.3831,"NYB",NA
"594",1989,"OISST_HW_intensity_max_abs",22.602,"NYB",NA
"595",1990,"OISST_HW_intensity_max_abs",13.2511666666667,"NYB",NA
"596",1991,"OISST_HW_intensity_max_abs",16.0699,"NYB",NA
"597",1992,"OISST_HW_intensity_max_abs",NA,"NYB",NA
"598",1993,"OISST_HW_intensity_max_abs",23.82745,"NYB",NA
"599",1994,"OISST_HW_intensity_max_abs",22.70665,"NYB",NA
"600",1995,"OISST_HW_intensity_max_abs",9.0123,"NYB",NA
"601",1996,"OISST_HW_intensity_max_abs",NA,"NYB",NA
"602",1997,"OISST_HW_intensity_max_abs",NA,"NYB",NA
"603",1998,"OISST_HW_intensity_max_abs",NA,"NYB",NA
"604",1999,"OISST_HW_intensity_max_abs",20.5085333333333,"NYB",NA
"605",2000,"OISST_HW_intensity_max_abs",11.4415,"NYB",NA
"606",2001,"OISST_HW_intensity_max_abs",19.8246666666667,"NYB",NA
"607",2002,"OISST_HW_intensity_max_abs",15.2944,"NYB",NA
"608",2003,"OISST_HW_intensity_max_abs",21.6204,"NYB",NA
"609",2004,"OISST_HW_intensity_max_abs",NA,"NYB",NA
"610",2005,"OISST_HW_intensity_max_abs",24.19345,"NYB",NA
"611",2006,"OISST_HW_intensity_max_abs",18.3232333333333,"NYB",NA
"612",2007,"OISST_HW_intensity_max_abs",22.8802,"NYB",NA
"613",2008,"OISST_HW_intensity_max_abs",21.765,"NYB",NA
"614",2009,"OISST_HW_intensity_max_abs",21.0707,"NYB",NA
"615",2010,"OISST_HW_intensity_max_abs",16.63176,"NYB",NA
"616",2011,"OISST_HW_intensity_max_abs",21.70194,"NYB",NA
"617",2012,"OISST_HW_intensity_max_abs",22.2085,"NYB",NA
"618",2013,"OISST_HW_intensity_max_abs",18.5455,"NYB",NA
"619",2014,"OISST_HW_intensity_max_abs",18.6358,"NYB",NA
"620",2015,"OISST_HW_intensity_max_abs",19.16764,"NYB",NA
"621",2016,"OISST_HW_intensity_max_abs",19.9155444444444,"NYB",NA
"622",2017,"OISST_HW_intensity_max_abs",18.8517,"NYB",NA
"623",2018,"OISST_HW_intensity_max_abs",24.30045,"NYB",NA
"624",2019,"OISST_HW_intensity_max_abs",20.8469375,"NYB",NA
"625",2020,"OISST_HW_intensity_max_abs",19.0478,"NYB",NA
"626",2021,"OISST_HW_intensity_max_abs",16.3907666666667,"NYB",NA
"627",2022,"OISST_HW_intensity_max_abs",16.655425,"NYB",NA
"628",2023,"OISST_HW_intensity_max_abs",18.44555,"NYB",NA
"629",2024,"OISST_HW_intensity_max_abs",21.6528142857143,"NYB",NA
"630",2025,"OISST_HW_intensity_max_abs",23.4053,"NYB",NA
"631",1981,"OISST_HW_intensity_var_abs",NA,"NYB",NA
"632",1982,"OISST_HW_intensity_var_abs",NA,"NYB",NA
"633",1983,"OISST_HW_intensity_var_abs",0.3258,"NYB",NA
"634",1984,"OISST_HW_intensity_var_abs",0.4091,"NYB",NA
"635",1985,"OISST_HW_intensity_var_abs",0.58265,"NYB",NA
"636",1986,"OISST_HW_intensity_var_abs",0.1427,"NYB",NA
"637",1987,"OISST_HW_intensity_var_abs",NA,"NYB",NA
"638",1988,"OISST_HW_intensity_var_abs",0.3063,"NYB",NA
"639",1989,"OISST_HW_intensity_var_abs",0.2072,"NYB",NA
"640",1990,"OISST_HW_intensity_var_abs",0.263933333333333,"NYB",NA
"641",1991,"OISST_HW_intensity_var_abs",0.5563,"NYB",NA
"642",1992,"OISST_HW_intensity_var_abs",NA,"NYB",NA
"643",1993,"OISST_HW_intensity_var_abs",0.30485,"NYB",NA
"644",1994,"OISST_HW_intensity_var_abs",0.46995,"NYB",NA
"645",1995,"OISST_HW_intensity_var_abs",0.1402,"NYB",NA
"646",1996,"OISST_HW_intensity_var_abs",NA,"NYB",NA
"647",1997,"OISST_HW_intensity_var_abs",NA,"NYB",NA
"648",1998,"OISST_HW_intensity_var_abs",NA,"NYB",NA
"649",1999,"OISST_HW_intensity_var_abs",0.458266666666667,"NYB",NA
"650",2000,"OISST_HW_intensity_var_abs",0.47775,"NYB",NA
"651",2001,"OISST_HW_intensity_var_abs",0.309866666666667,"NYB",NA
"652",2002,"OISST_HW_intensity_var_abs",0.4094,"NYB",NA
"653",2003,"OISST_HW_intensity_var_abs",0.3353,"NYB",NA
"654",2004,"OISST_HW_intensity_var_abs",NA,"NYB",NA
"655",2005,"OISST_HW_intensity_var_abs",0.3964,"NYB",NA
"656",2006,"OISST_HW_intensity_var_abs",0.5562,"NYB",NA
"657",2007,"OISST_HW_intensity_var_abs",0.25905,"NYB",NA
"658",2008,"OISST_HW_intensity_var_abs",0.2186,"NYB",NA
"659",2009,"OISST_HW_intensity_var_abs",0.485266666666667,"NYB",NA
"660",2010,"OISST_HW_intensity_var_abs",0.50134,"NYB",NA
"661",2011,"OISST_HW_intensity_var_abs",1.27058,"NYB",NA
"662",2012,"OISST_HW_intensity_var_abs",0.836475,"NYB",NA
"663",2013,"OISST_HW_intensity_var_abs",0.7158,"NYB",NA
"664",2014,"OISST_HW_intensity_var_abs",1.2645,"NYB",NA
"665",2015,"OISST_HW_intensity_var_abs",1.1855,"NYB",NA
"666",2016,"OISST_HW_intensity_var_abs",0.503877777777778,"NYB",NA
"667",2017,"OISST_HW_intensity_var_abs",0.79405,"NYB",NA
"668",2018,"OISST_HW_intensity_var_abs",0.7529,"NYB",NA
"669",2019,"OISST_HW_intensity_var_abs",0.5145875,"NYB",NA
"670",2020,"OISST_HW_intensity_var_abs",0.4521625,"NYB",NA
"671",2021,"OISST_HW_intensity_var_abs",0.6332,"NYB",NA
"672",2022,"OISST_HW_intensity_var_abs",0.6040875,"NYB",NA
"673",2023,"OISST_HW_intensity_var_abs",0.58225,"NYB",NA
"674",2024,"OISST_HW_intensity_var_abs",0.658457142857143,"NYB",NA
"675",2025,"OISST_HW_intensity_var_abs",0.4653,"NYB",NA
"676",1981,"OISST_HW_intensity_cumulative_abs",NA,"NYB",NA
"677",1982,"OISST_HW_intensity_cumulative_abs",NA,"NYB",NA
"678",1983,"OISST_HW_intensity_cumulative_abs",48.87735,"NYB",NA
"679",1984,"OISST_HW_intensity_cumulative_abs",211.8688,"NYB",NA
"680",1985,"OISST_HW_intensity_cumulative_abs",292.9367,"NYB",NA
"681",1986,"OISST_HW_intensity_cumulative_abs",61.4815,"NYB",NA
"682",1987,"OISST_HW_intensity_cumulative_abs",NA,"NYB",NA
"683",1988,"OISST_HW_intensity_cumulative_abs",224.2138,"NYB",NA
"684",1989,"OISST_HW_intensity_cumulative_abs",134.2353,"NYB",NA
"685",1990,"OISST_HW_intensity_cumulative_abs",102.348166666667,"NYB",NA
"686",1991,"OISST_HW_intensity_cumulative_abs",127.62035,"NYB",NA
"687",1992,"OISST_HW_intensity_cumulative_abs",NA,"NYB",NA
"688",1993,"OISST_HW_intensity_cumulative_abs",246.999,"NYB",NA
"689",1994,"OISST_HW_intensity_cumulative_abs",281.54585,"NYB",NA
"690",1995,"OISST_HW_intensity_cumulative_abs",53.2847,"NYB",NA
"691",1996,"OISST_HW_intensity_cumulative_abs",NA,"NYB",NA
"692",1997,"OISST_HW_intensity_cumulative_abs",NA,"NYB",NA
"693",1998,"OISST_HW_intensity_cumulative_abs",NA,"NYB",NA
"694",1999,"OISST_HW_intensity_cumulative_abs",266.185033333333,"NYB",NA
"695",2000,"OISST_HW_intensity_cumulative_abs",133.38085,"NYB",NA
"696",2001,"OISST_HW_intensity_cumulative_abs",172.192633333333,"NYB",NA
"697",2002,"OISST_HW_intensity_cumulative_abs",190.29308,"NYB",NA
"698",2003,"OISST_HW_intensity_cumulative_abs",148.4928,"NYB",NA
"699",2004,"OISST_HW_intensity_cumulative_abs",NA,"NYB",NA
"700",2005,"OISST_HW_intensity_cumulative_abs",342.6952,"NYB",NA
"701",2006,"OISST_HW_intensity_cumulative_abs",242.5373,"NYB",NA
"702",2007,"OISST_HW_intensity_cumulative_abs",145.76575,"NYB",NA
"703",2008,"OISST_HW_intensity_cumulative_abs",131.38685,"NYB",NA
"704",2009,"OISST_HW_intensity_cumulative_abs",303.775833333333,"NYB",NA
"705",2010,"OISST_HW_intensity_cumulative_abs",322.48458,"NYB",NA
"706",2011,"OISST_HW_intensity_cumulative_abs",691.41206,"NYB",NA
"707",2012,"OISST_HW_intensity_cumulative_abs",643.287925,"NYB",NA
"708",2013,"OISST_HW_intensity_cumulative_abs",379.0784,"NYB",NA
"709",2014,"OISST_HW_intensity_cumulative_abs",667.466133333333,"NYB",NA
"710",2015,"OISST_HW_intensity_cumulative_abs",817.75656,"NYB",NA
"711",2016,"OISST_HW_intensity_cumulative_abs",299.831344444444,"NYB",NA
"712",2017,"OISST_HW_intensity_cumulative_abs",355.1777,"NYB",NA
"713",2018,"OISST_HW_intensity_cumulative_abs",322.709325,"NYB",NA
"714",2019,"OISST_HW_intensity_cumulative_abs",234.367625,"NYB",NA
"715",2020,"OISST_HW_intensity_cumulative_abs",288.4984875,"NYB",NA
"716",2021,"OISST_HW_intensity_cumulative_abs",357.488455555556,"NYB",NA
"717",2022,"OISST_HW_intensity_cumulative_abs",414.0585875,"NYB",NA
"718",2023,"OISST_HW_intensity_cumulative_abs",515.71095,"NYB",NA
"719",2024,"OISST_HW_intensity_cumulative_abs",272.643371428571,"NYB",NA
"720",2025,"OISST_HW_intensity_cumulative_abs",368.3783,"NYB",NA
"721",1981,"OISST_HW_rate_onset",NA,"NYB",NA
"722",1982,"OISST_HW_rate_onset",NA,"NYB",NA
"723",1983,"OISST_HW_rate_onset",0.3433,"NYB",NA
"724",1984,"OISST_HW_rate_onset",0.257566666666667,"NYB",NA
"725",1985,"OISST_HW_rate_onset",0.1418,"NYB",NA
"726",1986,"OISST_HW_rate_onset",0.2616,"NYB",NA
"727",1987,"OISST_HW_rate_onset",NA,"NYB",NA
"728",1988,"OISST_HW_rate_onset",0.447,"NYB",NA
"729",1989,"OISST_HW_rate_onset",0.2117,"NYB",NA
"730",1990,"OISST_HW_rate_onset",0.299966666666667,"NYB",NA
"731",1991,"OISST_HW_rate_onset",0.1935,"NYB",NA
"732",1992,"OISST_HW_rate_onset",NA,"NYB",NA
"733",1993,"OISST_HW_rate_onset",0.07535,"NYB",NA
"734",1994,"OISST_HW_rate_onset",0.20155,"NYB",NA
"735",1995,"OISST_HW_rate_onset",0.1251,"NYB",NA
"736",1996,"OISST_HW_rate_onset",NA,"NYB",NA
"737",1997,"OISST_HW_rate_onset",NA,"NYB",NA
"738",1998,"OISST_HW_rate_onset",NA,"NYB",NA
"739",1999,"OISST_HW_rate_onset",0.1372,"NYB",NA
"740",2000,"OISST_HW_rate_onset",0.2527,"NYB",NA
"741",2001,"OISST_HW_rate_onset",0.421133333333333,"NYB",NA
"742",2002,"OISST_HW_rate_onset",0.19894,"NYB",NA
"743",2003,"OISST_HW_rate_onset",0.2097,"NYB",NA
"744",2004,"OISST_HW_rate_onset",NA,"NYB",NA
"745",2005,"OISST_HW_rate_onset",0.2445,"NYB",NA
"746",2006,"OISST_HW_rate_onset",0.254133333333333,"NYB",NA
"747",2007,"OISST_HW_rate_onset",0.221,"NYB",NA
"748",2008,"OISST_HW_rate_onset",0.2063,"NYB",NA
"749",2009,"OISST_HW_rate_onset",0.205366666666667,"NYB",NA
"750",2010,"OISST_HW_rate_onset",0.25122,"NYB",NA
"751",2011,"OISST_HW_rate_onset",0.19288,"NYB",NA
"752",2012,"OISST_HW_rate_onset",0.269875,"NYB",NA
"753",2013,"OISST_HW_rate_onset",0.1675,"NYB",NA
"754",2014,"OISST_HW_rate_onset",0.131933333333333,"NYB",NA
"755",2015,"OISST_HW_rate_onset",0.2425,"NYB",NA
"756",2016,"OISST_HW_rate_onset",0.185555555555556,"NYB",NA
"757",2017,"OISST_HW_rate_onset",0.1436,"NYB",NA
"758",2018,"OISST_HW_rate_onset",0.275575,"NYB",NA
"759",2019,"OISST_HW_rate_onset",0.227125,"NYB",NA
"760",2020,"OISST_HW_rate_onset",0.141625,"NYB",NA
"761",2021,"OISST_HW_rate_onset",0.127177777777778,"NYB",NA
"762",2022,"OISST_HW_rate_onset",0.0917875,"NYB",NA
"763",2023,"OISST_HW_rate_onset",0.181425,"NYB",NA
"764",2024,"OISST_HW_rate_onset",0.142871428571429,"NYB",NA
"765",2025,"OISST_HW_rate_onset",0.13635,"NYB",NA
"766",1981,"OISST_HW_rate_decline",NA,"NYB",NA
"767",1982,"OISST_HW_rate_decline",NA,"NYB",NA
"768",1983,"OISST_HW_rate_decline",0.3183,"NYB",NA
"769",1984,"OISST_HW_rate_decline",0.144033333333333,"NYB",NA
"770",1985,"OISST_HW_rate_decline",0.06825,"NYB",NA
"771",1986,"OISST_HW_rate_decline",0.0683,"NYB",NA
"772",1987,"OISST_HW_rate_decline",NA,"NYB",NA
"773",1988,"OISST_HW_rate_decline",0.1489,"NYB",NA
"774",1989,"OISST_HW_rate_decline",0.4473,"NYB",NA
"775",1990,"OISST_HW_rate_decline",0.2398,"NYB",NA
"776",1991,"OISST_HW_rate_decline",0.4869,"NYB",NA
"777",1992,"OISST_HW_rate_decline",NA,"NYB",NA
"778",1993,"OISST_HW_rate_decline",0.22475,"NYB",NA
"779",1994,"OISST_HW_rate_decline",0.10625,"NYB",NA
"780",1995,"OISST_HW_rate_decline",0.1665,"NYB",NA
"781",1996,"OISST_HW_rate_decline",NA,"NYB",NA
"782",1997,"OISST_HW_rate_decline",NA,"NYB",NA
"783",1998,"OISST_HW_rate_decline",NA,"NYB",NA
"784",1999,"OISST_HW_rate_decline",0.610366666666667,"NYB",NA
"785",2000,"OISST_HW_rate_decline",0.09325,"NYB",NA
"786",2001,"OISST_HW_rate_decline",0.139833333333333,"NYB",NA
"787",2002,"OISST_HW_rate_decline",0.14246,"NYB",NA
"788",2003,"OISST_HW_rate_decline",0.0816,"NYB",NA
"789",2004,"OISST_HW_rate_decline",NA,"NYB",NA
"790",2005,"OISST_HW_rate_decline",0.1259,"NYB",NA
"791",2006,"OISST_HW_rate_decline",0.2014,"NYB",NA
"792",2007,"OISST_HW_rate_decline",0.1984,"NYB",NA
"793",2008,"OISST_HW_rate_decline",0.26885,"NYB",NA
"794",2009,"OISST_HW_rate_decline",0.131633333333333,"NYB",NA
"795",2010,"OISST_HW_rate_decline",0.22126,"NYB",NA
"796",2011,"OISST_HW_rate_decline",0.16622,"NYB",NA
"797",2012,"OISST_HW_rate_decline",0.26655,"NYB",NA
"798",2013,"OISST_HW_rate_decline",0.174225,"NYB",NA
"799",2014,"OISST_HW_rate_decline",0.296333333333333,"NYB",NA
"800",2015,"OISST_HW_rate_decline",0.18402,"NYB",NA
"801",2016,"OISST_HW_rate_decline",0.211511111111111,"NYB",NA
"802",2017,"OISST_HW_rate_decline",0.235175,"NYB",NA
